condition,depth,resistance,slope
RADLab_Jul7_GrafLab_Water2,0.0,-0.8172289729118347,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0,-0.8172289729118347,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0,-0.8172289729118347,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0,-0.8172289729118347,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0,-0.8172289729118347,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0,-0.8172289729118347,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002908855676651001,-0.8623930215835571,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002908855676651001,-0.8623930215835571,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002908855676651001,-0.8623930215835571,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002908855676651001,-0.8623930215835571,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002908855676651001,-0.8623930215835571,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002908855676651001,-0.8623930215835571,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002900213003158847,-0.6740638613700867,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002900213003158847,-0.6740638613700867,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002900213003158847,-0.6740638613700867,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002900213003158847,-0.6740638613700867,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0002900213003158847,-0.6740638613700867,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000262334942817688,-0.6467868685722351,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000262334942817688,-0.6467868685722351,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000262334942817688,-0.6467868685722351,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000262334942817688,-0.6467868685722351,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000262334942817688,-0.6467868685722351,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003175884485244751,-0.5463278889656067,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003850013017653864,-0.5161511301994324,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003850013017653864,-0.5161511301994324,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003850013017653864,-0.5161511301994324,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003850013017653864,-0.5161511301994324,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003850013017653864,-0.5161511301994324,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0003850013017653864,-0.5161511301994324,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000371515750884982,-0.347626656293869,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000371515750884982,-0.347626656293869,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000371515750884982,-0.347626656293869,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000371515750884982,-0.347626656293869,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.000371515750884982,-0.347626656293869,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004001855850220004,-0.3170175552368164,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004001855850220004,-0.3170175552368164,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004001855850220004,-0.3170175552368164,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004001855850220004,-0.3170175552368164,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004001855850220004,-0.3170175552368164,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004782229661941806,-0.3153396844863891,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004782229661941806,-0.3153396844863891,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004782229661941806,-0.3153396844863891,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004782229661941806,-0.3153396844863891,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0004782229661941806,-0.3153396844863891,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005312412977218905,-0.2520546615123749,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005865693092345914,-0.2213800996541977,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005865693092345914,-0.2213800996541977,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005865693092345914,-0.2213800996541977,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005865693092345914,-0.2213800996541977,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005865693092345914,-0.2213800996541977,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005865693092345914,-0.2213800996541977,66.17580655890069
RADLab_Jul7_GrafLab_Water2,0.0005986392498015802,-0.2180116325616836,66.17580655890069
