scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,True,1.0,0.0,5.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,16.2,0.0,17.4,27.0,20.2,2.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.006851673126220703,-0.27254655957221985,-1.1269134283065796,0.0,0.0,-0.0009594496223144233,-0.20273661613464355,0.0,0.0,-0.291533053419004,-0.26300100140165533,-0.03563845530152321,0.09035594761371613,0.0,0.0,0.0,0.0
0.011206626892089844,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.291533053419004,-0.26300100140165533,-0.03563845530152321,0.09035594761371613,0.0,0.0,0.0,0.0
0.01292729377746582,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.291533053419004,-0.26300100140165533,-0.03563845530152321,0.09035594761371613,0.0,0.0,0.0,0.0
0.014365673065185547,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.291533053419004,-0.26300100140165533,-0.03563845530152321,0.09035594761371613,0.0,0.0,0.0,0.0
0.015635967254638672,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.291533053419004,-0.26320234574274104,8.381903171539307e-07,0.00017191297956742346,0.0,0.0,0.0,0.0
0.016927242279052734,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.291533053419004,-0.26320234574274104,8.381903171539307e-07,0.00017191297956742346,0.0,0.0,0.0,0.0
0.01857733726501465,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.291533053419004,-0.263360528148816,8.381903171539307e-07,0.0006868412019684911,0.0,0.0,0.0,0.0
0.020003080368041992,-0.2843646705150604,-1.148210048675537,0.0,0.0,-0.0009604188962839544,-0.20273715257644653,0.0,0.0,-0.29207952939335036,-0.2642569575344124,-0.004634047392755747,0.009641788899898529,0.0,0.0,0.0,0.0
0.021750450134277344,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.29207952939335036,-0.2642569575344124,-0.004634047392755747,0.009641788899898529,0.0,0.0,0.0,0.0
0.023164749145507812,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.2928848599443146,-0.2652923992475731,-0.014933730475604534,0.020141854882240295,0.0,0.0,0.0,0.0
0.024951934814453125,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.293939471735986,-0.26651479018791946,-0.07570898532867432,0.08492206782102585,0.0,0.0,0.0,0.0
0.02646636962890625,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.293939471735986,-0.26651479018791946,-0.07570898532867432,0.08492206782102585,0.0,0.0,0.0,0.0
0.028043746948242188,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.29476879414345025,-0.26748789988755867,-0.08037254214286804,0.08692480623722076,0.0,0.0,0.0,0.0
0.030792951583862305,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.29512352251931095,-0.2680967078754265,-0.079628586769104,0.08949961513280869,0.0,0.0,0.0,0.0
0.033171892166137695,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.29513311926191094,-0.2684226694301765,-0.07613816857337952,0.08967127650976181,0.0,0.0,0.0,0.0
0.034646034240722656,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.2950659888770895,-0.2683987009803658,-0.1268075853586197,0.14008082449436188,0.0,0.0,0.0,0.0
0.03613018989562988,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.2950659888770895,-0.2683987009803658,-0.1268075853586197,0.14008082449436188,0.0,0.0,0.0,0.0
0.037744998931884766,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.29424628661891455,-0.26837473253055505,-0.11939756572246552,0.13910803198814392,0.0,0.0,0.0,0.0
0.03912043571472168,-0.27510467171669006,-1.1318594217300415,0.0,0.0,-0.000929260510019958,-0.2027202546596527,0.0,0.0,-0.29297116040764676,-0.267291353917773,-0.10434858500957489,0.12646228075027466,0.0,0.0,0.0,0.0
0.04262542724609375,-0.003421237925067544,-0.00615302287042141,0.0,0.0,-0.0009657982736825943,-0.20274007320404053,0.0,0.0,-0.2910776528726004,-0.2656758944445445,-0.08961431682109833,0.11106999963521957,0.0,0.0,0.0,0.0
