condition,depth,resistance,slope
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0,-0.6406676173210144,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00015679001808172055,-0.6744221448898315,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00015679001808172055,-0.6744221448898315,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00015679001808172055,-0.6744221448898315,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00015679001808172055,-0.6744221448898315,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00015679001808172055,-0.6744221448898315,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00015679001808172055,-0.6744221448898315,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00011278688907620515,-0.4639341235160827,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00011278688907620515,-0.4639341235160827,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00011278688907620515,-0.4639341235160827,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00011278688907620515,-0.4639341235160827,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00011278688907620515,-0.4639341235160827,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00011278688907620515,-0.4639341235160827,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0001338422298431119,-0.4037660956382751,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0001338422298431119,-0.4037660956382751,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0001338422298431119,-0.4037660956382751,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0001338422298431119,-0.4037660956382751,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0001338422298431119,-0.4037660956382751,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0001338422298431119,-0.4037660956382751,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0002052932977676114,-0.426895260810852,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00021436810493472014,-0.2521970272064209,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00022168457508089934,-0.1888491064310073,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00025373697280881014,-0.1129845380783081,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00025373697280881014,-0.1129845380783081,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00025373697280881014,-0.1129845380783081,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00025373697280881014,-0.1129845380783081,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00025373697280881014,-0.1129845380783081,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00025373697280881014,-0.1129845380783081,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00033883750438690186,-0.1203813925385475,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00033883750438690186,-0.1203813925385475,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00033883750438690186,-0.1203813925385475,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00033883750438690186,-0.1203813925385475,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00033883750438690186,-0.1203813925385475,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00033883750438690186,-0.1203813925385475,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.00039443373680120297,-0.06778234988451,60.23757092892249
RADLab2025_1121_GrafLab_ASTM_G1SA_15_01,0.0004271119832993109,-0.0150885665789246,60.23757092892249
