scenario,real_time_plot,extrude_speed_slider,extrude_angle_slider,extrude_length_slider,down_length_slider,down_speed_slider,delay_after_down,shear_length,shear_speed,delay_after_shear,back_speed,moving_speed,moving_step_angle,time_delay,variable1,variable3,search_start,search_end,ground_height,extrude_back_speed
leg,True,1.0,0.0,5.0,4.0,1.0,3.0,17.0,1.0,0.0,1.0,10.0,5.0,0.0,18.0,0.0,18.7,27.0,20.1,2.0
time,toeforce_x,toeforce_y,toeforce_x_loadcell,toeforce_yloadcell,toe_position_x,toe_position_y,toe_velocity_x,toe_velocity_y,position,position1,torque,torque1,theta command,length command,state flag,current
0.0066661834716796875,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.2622388093790125,0.032905396074056625,0.10195188969373703,0.0,0.0,0.0,0.0
0.010236978530883789,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.2622388093790125,0.032905396074056625,0.10195188969373703,0.0,0.0,0.0,0.0
0.013691425323486328,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.2622388093790125,0.032905396074056625,0.10195188969373703,0.0,0.0,0.0,0.0
0.015546083450317383,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.2622388093790125,9.778887033462524e-07,-1.3969838619232178e-07,0.0,0.0,0.0,0.0
0.017438888549804688,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.2622388093790125,9.778887033462524e-07,-1.3969838619232178e-07,0.0,0.0,0.0,0.0
0.019212722778320312,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.2622388093790125,9.778887033462524e-07,-1.3969838619232178e-07,0.0,0.0,0.0,0.0
0.021842002868652344,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27734380135112957,-0.26235865162806604,9.778887033462524e-07,0.0014875923516228795,0.0,0.0,0.0,0.0
0.024136066436767578,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.2777512649979117,-0.26381113032391956,-0.004834095016121864,0.01851068064570427,0.0,0.0,0.0,0.0
0.026515722274780273,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27834087950057956,-0.2649568409502231,-0.06168061122298241,0.08093149960041046,0.0,0.0,0.0,0.0
0.02905726432800293,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27851825539185454,-0.26597308917818374,-0.061509039252996445,0.0871686115860939,0.0,0.0,0.0,0.0
0.03182053565979004,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.278561393920176,-0.26627988065442304,-0.059677980840206146,0.08568082749843597,0.0,0.0,0.0,0.0
0.03627777099609375,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.27655284250737605,-0.2665818971660516,-0.09227190911769867,0.13776364922523499,0.0,0.0,0.0,0.0
0.03888106346130371,-0.6749506592750549,-0.6142269372940063,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.2745298959806762,-0.2656135624310231,-0.07187289744615555,0.12732088565826416,0.0,0.0,0.0,0.0
0.041490793228149414,-4.037714916194091e-06,1.0110928997164592e-05,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.2717399824667227,-0.264199423892191,-0.0530187226831913,0.11367380619049072,0.0,0.0,0.0,0.0
0.0430448055267334,-4.037714916194091e-06,1.0110928997164592e-05,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.2717399824667227,-0.264199423892191,-0.0530187226831913,0.11367380619049072,0.0,0.0,0.0,0.0
0.04448962211608887,-4.037714916194091e-06,1.0110928997164592e-05,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.26890690701775855,-0.2623778217065768,-0.032505158334970474,0.09985501319169998,0.0,0.0,0.0,0.0
0.046349525451660156,-4.037714916194091e-06,1.0110928997164592e-05,0.0,0.0,-0.002280833199620247,-0.20187878608703613,0.0,0.0,-0.266366251337823,-0.2611410590590197,-0.06904830783605576,0.14905086159706116,0.0,0.0,0.0,0.0
0.05143141746520996,-0.11085684597492218,-1.282621145248413,0.0,0.0,-0.002456999383866787,-0.2020830512046814,0.0,0.0,-0.2637297218586445,-0.2599186681186733,-0.053198184818029404,0.14181247353553772,0.0,0.0,0.0,0.0
0.05341362953186035,-0.11085684597492218,-1.282621145248413,0.0,0.0,-0.002456999383866787,-0.2020830512046814,0.0,0.0,-0.26143354904811605,-0.25851890128705196,-0.04000885784626007,0.1370631754398346,0.0,0.0,0.0,0.0
0.05606269836425781,-0.11085684597492218,-1.282621145248413,0.0,0.0,-0.002456999383866787,-0.2020830512046814,0.0,0.0,-0.2587730511191269,-0.2574642894953806,-0.07763445377349854,0.18394321203231812,0.0,0.0,0.0,0.0
0.05805182456970215,-0.11085684597492218,-1.282621145248413,0.0,0.0,-0.002456999383866787,-0.2020830512046814,0.0,0.0,-0.25666382753578415,-0.2562466969263342,-0.0641590878367424,0.1779065728187561,0.0,0.0,0.0,0.0
0.0603785514831543,-0.11085684597492218,-1.282621145248413,0.0,0.0,-0.002456999383866787,-0.2020830512046814,0.0,0.0,-0.2539505943358736,-0.2550626461430093,-0.04530491679906845,0.16912323236465454,0.0,0.0,0.0,0.0
0.062233686447143555,-0.2537972629070282,-2.0676207542419434,0.0,0.0,-0.0028017449658364058,-0.2020695060491562,0.0,0.0,-0.2509353680310237,-0.25304452139429867,-0.024734212085604668,0.15524721145629883,0.0,0.0,0.0,0.0
0.0637350082397461,-0.2537972629070282,-2.0676207542419434,0.0,0.0,-0.0028017449658364058,-0.2020695060491562,0.0,0.0,-0.2509353680310237,-0.25304452139429867,-0.024734212085604668,0.15524721145629883,0.0,0.0,0.0,0.0
0.0658719539642334,-0.2537972629070282,-2.0676207542419434,0.0,0.0,-0.0028017449658364058,-0.2020695060491562,0.0,0.0,-0.24755581660771314,-0.2508825625400345,-0.005164703354239464,0.13885349035263062,0.0,0.0,0.0,0.0
0.06742453575134277,-0.2537972629070282,-2.0676207542419434,0.0,0.0,-0.0028017449658364058,-0.2020695060491562,0.0,0.0,-0.2449432555783454,-0.24883084919222387,-0.03988408297300339,0.18118612468242645,0.0,0.0,0.0,0.0
0.06898736953735352,-0.2537972629070282,-2.0676207542419434,0.0,0.0,-0.0028017449658364058,-0.2020695060491562,0.0,0.0,-0.2449432555783454,-0.24883084919222387,-0.03988408297300339,0.18118612468242645,0.0,0.0,0.0,0.0
0.0706014633178711,-0.2537972629070282,-2.0676207542419434,0.0,0.0,-0.0028017449658364058,-0.2020695060491562,0.0,0.0,-0.241472628727092,-0.24650113459597395,-0.01805441826581955,0.1664232760667801,0.0,0.0,0.0,0.0
0.07452082633972168,-0.4294603168964386,-1.959732174873352,0.0,0.0,-0.0032671617809683084,-0.2011951059103012,0.0,0.0,-0.2379348714910172,-0.2434475447274134,-0.003091241465881467,0.14665360748767853,0.0,0.0,0.0,0.0
