condition,depth,resistance,slope
RADLab_Jun23_GrafLab_Water7,0.0,-0.7740373015403748,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0,-0.7740373015403748,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0,-0.7740373015403748,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0,-0.7740373015403748,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0,-0.7740373015403748,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0,-0.7740373015403748,466.68493410346315
RADLab_Jun23_GrafLab_Water7,3.42875719070157e-05,-0.556308388710022,466.68493410346315
RADLab_Jun23_GrafLab_Water7,3.42875719070157e-05,-0.556308388710022,466.68493410346315
RADLab_Jun23_GrafLab_Water7,3.42875719070157e-05,-0.556308388710022,466.68493410346315
RADLab_Jun23_GrafLab_Water7,3.42875719070157e-05,-0.556308388710022,466.68493410346315
RADLab_Jun23_GrafLab_Water7,3.42875719070157e-05,-0.556308388710022,466.68493410346315
RADLab_Jun23_GrafLab_Water7,3.42875719070157e-05,-0.556308388710022,466.68493410346315
RADLab_Jun23_GrafLab_Water7,2.6434659957913498e-05,-0.5163059234619141,466.68493410346315
RADLab_Jun23_GrafLab_Water7,2.6434659957913498e-05,-0.5163059234619141,466.68493410346315
RADLab_Jun23_GrafLab_Water7,2.6434659957913498e-05,-0.5163059234619141,466.68493410346315
RADLab_Jun23_GrafLab_Water7,2.6434659957913498e-05,-0.5163059234619141,466.68493410346315
RADLab_Jun23_GrafLab_Water7,2.6434659957913498e-05,-0.5163059234619141,466.68493410346315
RADLab_Jun23_GrafLab_Water7,6.854534149169922e-05,-0.3732848763465881,466.68493410346315
RADLab_Jun23_GrafLab_Water7,6.854534149169922e-05,-0.3732848763465881,466.68493410346315
RADLab_Jun23_GrafLab_Water7,6.854534149169922e-05,-0.3732848763465881,466.68493410346315
RADLab_Jun23_GrafLab_Water7,6.854534149169922e-05,-0.3732848763465881,466.68493410346315
RADLab_Jun23_GrafLab_Water7,6.854534149169922e-05,-0.3732848763465881,466.68493410346315
RADLab_Jun23_GrafLab_Water7,7.635354995730315e-05,-0.3982011973857879,466.68493410346315
RADLab_Jun23_GrafLab_Water7,7.635354995730315e-05,-0.3982011973857879,466.68493410346315
RADLab_Jun23_GrafLab_Water7,7.635354995730315e-05,-0.3982011973857879,466.68493410346315
RADLab_Jun23_GrafLab_Water7,7.635354995730315e-05,-0.3982011973857879,466.68493410346315
RADLab_Jun23_GrafLab_Water7,7.635354995730315e-05,-0.3982011973857879,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00013701617717740144,-0.3617493212223053,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00013701617717740144,-0.3617493212223053,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00013701617717740144,-0.3617493212223053,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00013701617717740144,-0.3617493212223053,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00016099214553830232,-0.1951141506433487,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00016099214553830232,-0.1951141506433487,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00016099214553830232,-0.1951141506433487,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00016099214553830232,-0.1951141506433487,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00016099214553830232,-0.1951141506433487,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00016099214553830232,-0.1951141506433487,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00022809207439419832,-0.2648545503616333,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00022809207439419832,-0.2648545503616333,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00022809207439419832,-0.2648545503616333,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00022809207439419832,-0.2648545503616333,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00022809207439419832,-0.2648545503616333,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00022809207439419832,-0.2648545503616333,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0002711266279220026,-0.2058272659778595,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0002711266279220026,-0.2058272659778595,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0002711266279220026,-0.2058272659778595,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0002711266279220026,-0.2058272659778595,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.0002711266279220026,-0.2058272659778595,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00029999017715451326,-0.0147102074697613,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00029999017715451326,-0.0147102074697613,466.68493410346315
RADLab_Jun23_GrafLab_Water7,0.00029999017715451326,-0.0147102074697613,466.68493410346315
